"user_pk","id","review_count","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","V34"
8167,"fall****","60","강철중: 공공의 적 1-1","더 웨이브","미스터 고","고","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","은밀하게 위대하게","썸 오브 올 피어스","샌 안드레아스","더블 타겟","개들의 전쟁","투어리스트","덩크 슛","감자 심포니","머큐리","제로 다크 서티","언스토퍼블","미친개들","조선미녀삼총사","타워링","나이트 플라이트","간첩","볼케이노","크림슨 타이드","메카닉","스니치",NA
8170,"poto****","44","하이-라이즈","디스트릭트 9","브이 포 벤데타","크로니클","푸시","초능력자","미션 투 마스","혹성탈출: 반격의 서막","트랜센던스","괴물","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z","왓치맨","더 웨이브","블레이드 러너","어카운턴트","신 고질라","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","리얼 스틸","샌 안드레아스","더블 타겟","투어리스트",NA
8190,"mine****","49","박치기!","인 디 에어","실버라이닝 플레이북","시럽","스턱 인 러브","500일의 썸머","미스터 고","터미널","고","왓 이프","이프 온리","카페 소사이어티","캐쉬백","내 깡패 같은 애인","도쿄 택시","아티스트","엽기적인 그녀","스위트 보이스","들어는 봤니? 모건 부부","매직 인 더 문라이트","로마의 휴일","해피프렌치섹스","러브 액츄얼리","굿모닝 에브리원","우리 집에 왜 왔니","돈 쥬앙","내 남자의 아내도 좋아","음란서생","시애틀의 잠 못 이루는 밤","내 머리 속의 지우개",NA
8207,"yuri****","89","필라델피아","부러진 화살","다가오는 것들","노이 알비노이","릴리 슈슈의 모든 것","해안선","에곤 쉴레: 욕망이 그린 그림","내 인생의 마지막 변화구","푸른소금","플레이","나의 독재자","산다","디어리스트","뷰티풀 라이","아리아","오직 그대만","피아니스트","별이 빛나는 밤","천국의 책방 - 연화","타인의 멜로디","밤과 낮","설행_눈길을 걷다","도쿄!","오아시스","열한번째 엄마","다른나라에서","셀마","삼나무에 내리는 눈","허브","하류인생",NA
8218,"demo****","59","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉","스니치","엣지 오브 다크니스","밴티지 포인트","스푹스:MI5","신의 전사","배틀로얄","어브덕션","생텀","더블 크라임","포세이돈",NA
8234,"stee****","33","폼페이: 최후의 날","아포칼립토","감기","올 이즈 로스트","정복자 1453","신해혁명","가디언","하트 오브 더 씨","천하칠검 양가장","드래곤 블레이드","LA 대지진","7인의 사무라이","타이탄","헌츠맨: 윈터스 워","토르: 천둥의 신","섀도우 헌터스 : 뼈의 도시","쏜다","헬보이 2: 골든 아미","라파예트","박치기!","로스트 인 스페이스","황후花","쉬리","말죽거리 잔혹사","더 레블 - 영웅의 피","나는 야한 여자가 좋다","불꽃처럼 나비처럼","겟 썸","천장지구","정무문",NA
8236,"gksq****","82","몬테 크리스토 백작","괴물","박치기!","강철중: 공공의 적 1-1","핸콕","헬보이 2: 골든 아미","폼페이: 최후의 날","콘스탄틴","쏜다","이탈리안 잡","식스틴 블럭","폭풍 속으로","황후花","미스터 고","고","쉬리","말죽거리 잔혹사","더 레블 - 영웅의 피","나는 야한 여자가 좋다","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","불꽃처럼 나비처럼","겟 썸","천장지구","정무문","장고:분노의 추적자",NA
8246,"whdm****","30","아마겟돈","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z","하이-라이즈","디스트릭트 9","브이 포 벤데타","크로니클","푸시","초능력자","미션 투 마스","혹성탈출: 반격의 서막","트랜센던스","일본 침몰","로스트 인 스페이스","최후의 Z","블레이드 러너","신 고질라","엑스 마키나","우주 전쟁","나는 전설이다","리얼 스틸","12 몽키즈","컨택트","프레스티지","가타카","몬스터즈2: 죽음의 대륙","싸인",NA
8260,"jule****","34","미스터 고","고","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","쏜다","동창생","탑 건","파이트 클럽","알투비:리턴투베이스","역도산","록키 발보아","화이트 하우스 다운","무적자","더 레슬러","동사서독 리덕스","암살","협녀 칼의 기억","베를린","황혼의 사무라이","우는 남자","강남 1970","천하제일검","무림쟁패: 황제암살단","의형제","표적","워리어",NA
8264,"dame****","31","킬 빌 - 2부","로드 오브 워","트레이닝 데이","옹박 - 두번째 미션","퍼펙트","사보타지","데드폴","폴리스 스토리 2014","분노의 질주: 언리미티드","무간도 2 - 혼돈의 시대","히트","리클레임","폭력의 역사","뷰티풀 선데이","쓰리데이즈 투 킬","테이큰","닌자 어쌔신","콘트라밴드","니드 포 스피드","씬 시티","호스티지","프레셔스 카고 : 프로 범죄단","이지 머니","맨 온 파이어","마이애미 바이스","첩혈쌍웅","더 테러 라이브","제3의 사나이","K-19 위도우메이커","스트레인저랜드",NA
8315,"hyes****","36","킬 빌 - 2부","로드 오브 워","트레이닝 데이","옹박 - 두번째 미션","퍼펙트","사보타지","데드폴","폴리스 스토리 2014","분노의 질주: 언리미티드","무간도 2 - 혼돈의 시대","히트","리클레임","폭력의 역사","뷰티풀 선데이","쓰리데이즈 투 킬","테이큰","닌자 어쌔신","콘트라밴드","니드 포 스피드","씬 시티","호스티지","프레셔스 카고 : 프로 범죄단","이지 머니","맨 온 파이어","마이애미 바이스","첩혈쌍웅","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도",NA
8320,"rede****","32","아마겟돈","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉","스니치","엣지 오브 다크니스","밴티지 포인트","스푹스:MI5",NA
8333,"codu****","55","괴물","헬보이 2: 골든 아미","쏜다","핸콕","황금나침반","몬테 크리스토 백작","타이탄","헌츠맨: 윈터스 워","토르: 천둥의 신","섀도우 헌터스 : 뼈의 도시","박치기!","강철중: 공공의 적 1-1","미스터 고","고","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","폼페이: 최후의 날","수면의 과학","바보들의 행진","패밀리 맨","생텀","사랑과 영혼","콘스탄틴","포세이돈","코어","엑스맨: 퍼스트 클래스",NA
8347,"aiba****","34","필라델피아","부러진 화살","다가오는 것들","노이 알비노이","릴리 슈슈의 모든 것","해안선","에곤 쉴레: 욕망이 그린 그림","내 인생의 마지막 변화구","푸른소금","플레이","나의 독재자","산다","디어리스트","뷰티풀 라이","아리아","오직 그대만","피아니스트","별이 빛나는 밤","천국의 책방 - 연화","타인의 멜로디","밤과 낮","설행_눈길을 걷다","도쿄!","오아시스","열한번째 엄마","다른나라에서","셀마","삼나무에 내리는 눈","허브","하류인생",NA
8420,"inmy****","26","폴링 스노우","당신이 사랑하는 동안에","더 클럽","언페이스풀","아마겟돈","엘 시크레토: 비밀의 눈동자","이민자","엔젤 아이즈","일루셔니스트","뉴 문","브레이킹 던 part1","레드 라이딩 후드","브레이킹 던 part2","트와일라잇","이별계약","베리 굿 걸","카라멜","네버 렛 미 고","사랑따윈 필요없어","...ing","상실의 시대","어린 아내","스텝 업 3D","샤인","화장실의 피에타","청설","허니","마스카라","조금만 더 가까이","원스",NA
8427,"skdi****","47","킬 빌 - 2부","로드 오브 워","트레이닝 데이","옹박 - 두번째 미션","퍼펙트","사보타지","데드폴","폴리스 스토리 2014","분노의 질주: 언리미티드","무간도 2 - 혼돈의 시대","히트","리클레임","폭력의 역사","뷰티풀 선데이","쓰리데이즈 투 킬","테이큰","닌자 어쌔신","콘트라밴드","니드 포 스피드","씬 시티","호스티지","프레셔스 카고 : 프로 범죄단","이지 머니","맨 온 파이어","마이애미 바이스","첩혈쌍웅","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도",NA
8431,"jiye****","60","아마겟돈","박치기!","황후花","쉬리","말죽거리 잔혹사","더 레블 - 영웅의 피","나는 야한 여자가 좋다","불꽃처럼 나비처럼","겟 썸","천장지구","정무문","장고:분노의 추적자","몬테 크리스토 백작","폼페이: 최후의 날","진주만","괴물","라파예트","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티",NA
8500,"wnsl****","30","투건스","노킹 온 헤븐스 도어","자토이치","불이신탐","거북이 달린다","강철중: 공공의 적 1-1","동창생","탑 건","파이트 클럽","알투비:리턴투베이스","역도산","록키 발보아","화이트 하우스 다운","무적자","더 레슬러","동사서독 리덕스","암살","협녀 칼의 기억","베를린","황혼의 사무라이","우는 남자","강남 1970","천하제일검","무림쟁패: 황제암살단","의형제","표적","워리어","글래디에이터","러시 : 더 라이벌","정무문 : 100대 1의 전설",NA
8536,"rach****","41","헬보이 2: 골든 아미","괴물","쏜다","핸콕","황금나침반","타이탄","헌츠맨: 윈터스 워","토르: 천둥의 신","섀도우 헌터스 : 뼈의 도시","닌자터틀","닌자터틀 : 어둠의 히어로","서유기 - 월광보합","서유기 2 - 선리기연","쥬만지","박물관이 살아있다!","레고 배트맨 무비","드래곤 길들이기 2","미이라 3: 황제의 무덤","캐리비안의 해적 - 세상의 끝에서","캐리비안의 해적 - 망자의 함","캐리비안의 해적 - 블랙 펄의 저주","박치기!","폼페이: 최후의 날","머나먼 여정","바보들의 행진","로스트 인 스페이스","미스터 고","고","은밀하게 위대하게","개들의 전쟁",NA
8550,"rldn****","34","괴물","미스터 고","고","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","강철중: 공공의 적 1-1","헬보이 2: 골든 아미","쏜다","투건스","노킹 온 헤븐스 도어","자토이치","불이신탐","거북이 달린다","트루먼 쇼","모두가 초능력자","러브 앤 피스","로봇 앤 프랭크","와일드 테일즈: 참을 수 없는 순간","테일러 오브 파나마","고스트버스터즈","에일리언 비키니","맨 인 블랙 3","픽셀","코어","엑스맨: 퍼스트 클래스","심연",NA
8565,"sky1****","61","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉","스니치","엣지 오브 다크니스","밴티지 포인트","스푹스:MI5","신의 전사","배틀로얄","괴물","생텀","포세이돈","코어",NA
8567,"yeoj****","33","박치기!","헬보이 2: 골든 아미","쏜다","미스터 고","고","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","괴물","폼페이: 최후의 날","황후花","쉬리","말죽거리 잔혹사","더 레블 - 영웅의 피","나는 야한 여자가 좋다","불꽃처럼 나비처럼","겟 썸","천장지구","정무문","장고:분노의 추적자","아마겟돈","로스트 인 스페이스","블레이드 러너","신 고질라","리얼 스틸","엘리시움","설국열차",NA
8568,"cham****","62","강철중: 공공의 적 1-1","킬 빌 - 2부","로드 오브 워","트레이닝 데이","옹박 - 두번째 미션","퍼펙트","사보타지","데드폴","폴리스 스토리 2014","분노의 질주: 언리미티드","무간도 2 - 혼돈의 시대","히트","리클레임","폭력의 역사","뷰티풀 선데이","쓰리데이즈 투 킬","테이큰","닌자 어쌔신","콘트라밴드","니드 포 스피드","씬 시티","호스티지","프레셔스 카고 : 프로 범죄단","이지 머니","맨 온 파이어","마이애미 바이스","첩혈쌍웅","몬테 크리스토 백작","더 웨이브","어카운턴트",NA
