욕망,"['드라마', '스릴러', '미스터리']",영국,111분 ,2005.06.24,청소년 관람불가,미켈란젤로 안토니오니,"['바네사 레드그레이브', '사라 마일즈', '데이빗 헤밍스']",,8.17,
마션,"['모험', '드라마', 'SF']",미국,144분 ,2015.10.08,12세 관람가,리들리 스콧,"['맷 데이먼', '제시카 차스테인', '세바스찬 스탠']",8.72,7.91,8.41
나쁜 남자,['드라마'],한국,100분 ,2002.01.11,청소년 관람불가,김기덕,"['조재현', '서원']",,6.77,
리플레이스먼트,['코미디'],미국,118분 ,2000.11.17,12세 관람가,하워드 도이치,"['키아누 리브스', '진 핵크만']",,8.73,
러브 & 트러블,"['코미디', '멜로/로맨스']",프랑스,90분 ,2007.06.14,15세 관람가,알렉 커시시언,"['브리트니 머피', '산티아고 카브레라', '매튜 리즈']",,6.00,7.63
청춘예찬,['드라마'],한국,121분 ,2014.01.02,청소년 관람불가,최종운,"['김남희', '강유미', '권겸민']",,5.67,8.06
7광구,"['SF', '액션', '모험']",한국,112분 ,2011.08.04,15세 관람가,김지훈,"['하지원', '안성기', '오지호']",,4.30,3.34
인피니틀리 폴라 베어,"['코미디', '드라마', '멜로/로맨스']",미국,88분 ,2016.07.21,15세 관람가,마야 포브스,"['마크 러팔로', '조 샐다나']",,8.08,
삼인행: 생존 게임,"['액션', '범죄']",홍콩,88분 ,2017.02.23,15세 관람가,두기봉,"['고천락', '자오웨이', '종한량']",,6.94,
돈의 맛,['드라마'],한국,115분 ,2012.05.17,청소년 관람불가,임상수,"['김강우', '백윤식', '윤여정']",,6.78,6.76
의뢰인,"['드라마', '스릴러']",한국,123분 ,2011.09.29,15세 관람가,손영성,"['하정우', '박희순', '장혁']",,6.43,8.00
죽은 자의 제국,['애니메이션'],일본,120분 ,2016.02.25,15세 관람가,마키하라 료타로,"['호소야 요시마사', '무라세 아유무', '쿠스노키 타이텐']",8.13,5.83,7.07
사일런스,['드라마'],이탈리아,159분 ,2017.02.28,15세 관람가,마틴 스콜세지,"['앤드류 가필드', '리암 니슨', '아담 드라이버']",8.70,7.00,8.26
더 파이브,"['스릴러', '드라마']",한국,123분 ,2013.11.14,청소년 관람불가,정연식,"['김선아', '온주완', '마동석']",,6.09,6.30
자객 섭은낭,"['액션', '드라마']",대만,106분 ,2016.02.04,12세 관람가,허우 샤오시엔,"['서기', '장첸', '츠마부키 사토시']",8.00,8.28,7.00
트레인스포팅,"['범죄', '드라마']",영국,93분 ,1997.02.22,청소년 관람불가,대니 보일,"['이완 맥그리거', '이완 브렘너', '조니 리 밀러']",,8.90,
굿 윌 헌팅,['드라마'],미국,126분 ,2016.08.17,15세 관람가,구스 반 산트,['맷 데이먼'],10.0,9.32,
니모를 찾아서 3D,"['애니메이션', '모험', '코미디', '가족']",미국,100분 ,2013.05.01,전체 관람가,앤드류 스탠튼,"['앨버트 브룩스', '엘런 드제너러스', '알렉산더 굴드']",,9.26,
미러,"['공포', '미스터리']",미국,110분 ,2008.09.18,청소년 관람불가,알렉산드르 아야,"['키퍼 서덜랜드', '폴라 패튼']",,7.66,
님스 아일랜드,"['모험', '판타지', '가족', '코미디']",미국,91분 ,2008.07.17,전체 관람가,제니퍼 플랙켓,"['아비게일 브레스린', '조디 포스터', '제라드 버틀러']",,5.33,6.16
위스키 탱고 폭스트롯,"['코미디', '전쟁']",미국,112분 ,2016.11.10,15세 관람가,글렌 피카라,"['티나 페이', '마고 로비', '마틴 프리먼']",7.92,6.00,7.33
미쓰 와이프,['코미디'],한국,125분 ,2015.08.13,15세 관람가,강효진,"['엄정화', '송승헌']",8.68,6.17,8.91
결혼은 미친 짓이다,"['드라마', '멜로/로맨스']",한국,103분 ,2002.04.26,청소년 관람불가,유하,"['감우성', '엄정화']",,8.43,
쿵푸팬더3,"['애니메이션', '액션', '모험', '코미디', '가족']",미국,95분 ,2016.01.28,전체 관람가,여인영,"['잭 블랙', '안젤리나 졸리', '더스틴 호프만']",8.78,6.46,8.63
뇌남,"['범죄', '미스터리', '액션', '드라마']",일본,125분 ,2014.02.27,청소년 관람불가,타키모토 토모유키,"['이쿠타 토마', '마츠유키 야스코', '에구치 요스케']",,7.08,
라스트 나잇,"['멜로/로맨스', '드라마']",미국,90분 ,2011.04.07,청소년 관람불가,마시 태지딘,"['키이라 나이틀리', '샘 워싱턴']",,5.30,8.04
북촌방향,['드라마'],한국,79분 ,2011.09.08,청소년 관람불가,홍상수,"['유준상', '김상중', '송선미']",9.20,8.07,7.82
위대한 유산,"['드라마', '멜로/로맨스']",미국,111분 ,1998.06.13,청소년 관람불가,알폰소 쿠아론,"['에단 호크', '기네스 팰트로']",,8.47,
스티브 잡스,['드라마'],미국,122분 ,2016.01.21,12세 관람가,대니 보일,"['마이클 패스벤더', '케이트 윈슬렛', '세스 로건']",7.81,6.40,7.46
바쿠만,"['코미디', '드라마']",일본,119분 ,2016.04.21,12세 관람가,오오네 히토시,"['사토 타케루', '카미키 류노스케']",8.64,6.42,8.44
오토마타,"['SF', '스릴러']",스페인,109분 ,2014.10.23,15세 관람가,가베 이바네즈,"['안토니오 반데라스', '딜란 맥더모트', '멜라니 그리피스']",10.0,5.00,6.68
돼지 같은 여자,['멜로/로맨스'],한국,102분 ,2015.09.10,15세 관람가,장문일,"['황정음', '이종혁', '최여진']",5.63,5.00,4.68
보이 A,"['범죄', '드라마', '멜로/로맨스']",영국,106분 ,2009.05.21,청소년 관람불가,존 크로울리,"['피터 뮬란', '앤드류 가필드']",,7.21,8.80
섀도우 헌터스 : 뼈의 도시,"['판타지', '액션', '모험', '드라마']",미국,130분 ,2013.09.12,15세 관람가,해럴드 즈워트,"['릴리 콜린스', '제이미 캠벨 바우어', '케빈 지거스']",,5.31,7.32
테이큰 2,"['액션', '범죄', '드라마']",프랑스,92분 ,2012.09.27,청소년 관람불가,올리비에 메가턴,"['리암 니슨', '매기 그레이스', '팜케 얀센']",,5.61,6.98
배트맨 2,"['액션', 'SF', '판타지']",미국,126분 ,1992.07.11,15세 관람가,팀 버튼,"['마이클 키튼', '대니 드비토', '미셸 파이퍼']",,9.09,
블루 시걸,"['애니메이션', '액션']",한국,81분 ,1994.11.05,청소년 관람불가,오중일,"['최민수', '김혜수']",,2.16,
포토그래퍼,"['스릴러', '멜로/로맨스']",한국,75분 ,2017.02.10,청소년 관람불가,지헌,"['이인준', '이수진']",,5.07,
어톤먼트,"['드라마', '멜로/로맨스', '전쟁']",영국,122분 ,2008.02.21,15세 관람가,조 라이트,"['키이라 나이틀리', '제임스 맥어보이']",,8.43,
꼬마 니콜라,"['코미디', '가족', '드라마']",프랑스,91분 ,2010.01.28,전체 관람가,로랑 티라르,"['막심 고다르', '발리에리 르메르시', '카드 므라드']",,7.00,8.93
인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,['다큐멘터리'],한국,98분 ,2012.10.18,전체 관람가,손석,['인피니트'],,8.70,
몬스터 호텔 2,"['애니메이션', '코미디', '가족']",미국,89분 ,2015.12.24,전체 관람가,젠디 타타코브스키,"['아담 샌들러', '셀레나 고메즈', '케빈 제임스']",8.62,6.00,8.59
리버 로드,['드라마'],중국,103분 ,2017.03.30,전체 관람가,리 루이준,"['탕 롱', '꾸오송타오', '바이원신']",9.00,9.42,
데미지,"['드라마', '멜로/로맨스']",프랑스,111분 ,2012.11.01,청소년 관람불가,루이 말,"['제레미 아이언스', '줄리엣 비노쉬']",,8.00,7.45
알라딘,"['애니메이션', '뮤지컬', '코미디', '가족', '모험', '드라마', '멜로/로맨스']",미국,90분 ,1993.07.03,전체 관람가,존 머스커,"['스콧 와인거', '로빈 윌리엄스', '린다 라킨']",,9.33,
너는 착한 아이,['드라마'],일본,121분 ,2016.03.24,전체 관람가,오미보,"['코라 켄고', '오노 마치코']",9.19,6.75,8.78
신이 보낸 사람,['드라마'],한국,112분 ,2014.02.13,15세 관람가,김진무,['김인권'],8.55,6.00,8.10
인썸니아,['스릴러'],미국,118분 ,2002.08.15,15세 관람가,크리스토퍼 놀란,"['알 파치노', '로빈 윌리엄스', '힐러리 스웽크']",,7.98,
샌 안드레아스,"['액션', '드라마', '스릴러']",미국,114분 ,2015.06.03,12세 관람가,브래드 페이튼,"['드웨인 존슨', '알렉산드라 다드다리오', '칼라 구기노']",8.30,4.90,7.63
셜록 홈즈,"['액션', '모험', '범죄', '드라마', '미스터리', '스릴러']",영국,128분 ,2009.12.23,12세 관람가,가이 리치,"['로버트 다우니 주니어', '주드 로', '레이첼 맥아덤즈']",,6.28,8.19
헝거게임 : 더 파이널,"['액션', '판타지']",미국,137분 ,2015.11.18,15세 관람가,프란시스 로렌스,"['제니퍼 로렌스', '조쉬 허처슨', '리암 헴스워스']",7.87,6.60,7.64
진저 앤 로사,['드라마'],영국,90분 ,2014.05.15,15세 관람가,샐리 포터,"['엘르 패닝', '앨리스 잉글러트']",7.95,6.63,7.29
호미사이드,"['액션', '코미디', '범죄']",미국,116분 ,2003.12.12,15세 관람가,론 쉘톤,"['해리슨 포드', '조쉬 하트넷']",,6.53,
엔딩 노트,['다큐멘터리'],일본,90분 ,2012.11.29,전체 관람가,마미 스나다,"['한지민', '마미 스나다']",,6.75,8.79
파이널 크루: 칸우 탈출작전,"['액션', '드라마']",러시아 연방,119분 ,2017.01.19,15세 관람가,니콜라이 레베데프,"['다닐라 코즐로브스키', '블라디미르 마쉬코프', '아그네 그루디트']",,8.91,
무협,"['액션', '드라마']",홍콩,115분 ,2011.11.17,15세 관람가,진가신,"['견자단', '금성무', '탕웨이']",,6.32,7.61
50/50,"['코미디', '드라마']",미국,100분 ,2011.11.24,15세 관람가,조나단 레빈,"['조셉 고든 레빗', '세스 로건']",,6.93,8.31
포화속의 우정,"['드라마', '전쟁']",독일,123분 ,2014.02.27,15세 관람가,필리프 카델바흐,"['볼커 브루흐', '톰 쉴링', '카타리나 슈틀러']",,9.18,
오로라 공주,"['범죄', '스릴러']",한국,106분 ,2005.10.27,청소년 관람불가,방은진,"['엄정화', '문성근']",,5.40,8.15
칼릴 지브란의 예언자,['애니메이션'],미국,85분 ,2015.09.10,전체 관람가,로저 알러스,"['리암 니슨', '존 크래신스키', '셀마 헤이엑']",8.50,7.40,8.80
플래그 더 문,"['애니메이션', '모험', '코미디']",스페인,94분 ,2016.06.02,전체 관람가,엔리크 가토,"['이경태', '이지현', '다니 로비라']",8.19,6.00,8.17
쇼퍼홀릭,"['코미디', '드라마', '멜로/로맨스']",미국,104분 ,2009.03.26,12세 관람가,피 제이 호건,"['아일라 피셔', '휴 댄시', '조안 쿠삭']",,5.29,7.06
연애의 목적,"['멜로/로맨스', '드라마', '코미디']",한국,121분 ,2005.06.10,청소년 관람불가,한재림,"['박해일', '강혜정']",,8.18,
스마트 피플,"['코미디', '드라마', '멜로/로맨스']",미국,94분 ,2008.08.21,12세 관람가,노암 머로,"['데니스 퀘이드', '사라 제시카 파커', '엘렌 페이지']",,4.67,8.00
태양의 제국,"['전쟁', '드라마']",미국,153분 ,1989.07.08,PG,스티븐 스필버그,['크리스찬 베일'],,8.40,
토요일 밤의 열기,"['드라마', '뮤지컬', '멜로/로맨스']",미국,118분 ,1978.09.17,청소년 관람불가,존 바담,['존 트라볼타'],9.33,8.33,
69 식스티 나인,"['드라마', '코미디']",일본,113분 ,2005.03.25,15세 관람가,이상일,"['츠마부키 사토시', '안도 마사노부']",,8.27,
레드라인,['애니메이션'],일본,102분 ,2011.05.12,15세 관람가,코이케 타케시,"['기무라 타쿠야', '아오이 유우']",,7.25,8.16
카트,['드라마'],한국,104분 ,2014.11.13,12세 관람가,부지영,"['염정아', '문정희', '김영애']",8.61,7.04,8.62
활 : 명궁 류백원,"['액션', '무협']",중국,91분 ,2016.06.30,12세 관람가,서호봉,"['송양', '이정원', '우승혜']",,4.95,
올 이즈 로스트,"['액션', '드라마', '모험']",미국,106분 ,2013.11.07,12세 관람가,J.C. 챈더,['로버트 레드포드'],,7.04,8.12
코쿠리코 언덕에서,"['애니메이션', '멜로/로맨스']",일본,91분 ,2011.09.29,12세 관람가,미야자키 고로,"['나가사와 마사미', '오카다 준이치']",,6.40,6.05
셰임,['드라마'],영국,101분 ,2013.12.24,청소년 관람불가,스티브 맥퀸,"['마이클 패스벤더', '캐리 멀리건', '제임스 뱃지 데일']",8.67,6.97,8.21
러브 & 드럭스,"['코미디', '드라마', '멜로/로맨스']",미국,112분 ,2011.01.13,청소년 관람불가,에드워드 즈윅,"['제이크 질렌할', '앤 해서웨이']",,6.30,7.63
경성학교: 사라진 소녀들,"['미스터리', '드라마']",한국,99분 ,2015.06.18,15세 관람가,이해영,"['박보영', '엄지원', '박소담']",6.46,6.75,6.12
스토커,['스릴러'],미국,99분 ,2013.02.28,청소년 관람불가,박찬욱,"['미아 와시코브스카', '매튜 구드', '니콜 키드먼']",,7.75,7.28
내겐 너무 아찔한 그녀,"['멜로/로맨스', '코미디']",미국,100분 ,2004.10.08,청소년 관람불가,루크 그린필드,"['에밀 허쉬', '엘리샤 커스버트', '티모시 올리펀트']",,8.40,
누구의 딸도 아닌 해원,['드라마'],한국,90분 ,2013.02.28,청소년 관람불가,홍상수,"['이선균', '정은채', '김의성']",8.80,7.53,6.74
"그 시절, 우리가 좋아했던 소녀","['멜로/로맨스', '드라마']",대만,107분 ,2016.12.22,15세 관람가,구파도,"['가진동', '천옌시']",9.13,6.00,9.08
클라우드 아틀라스,"['SF', '액션']",미국,172분 ,2013.01.09,청소년 관람불가,릴리 워쇼스키,"['톰 행크스', '휴 그랜트', '할리 베리']",,6.53,8.22
반창꼬,"['드라마', '멜로/로맨스']",한국,120분 ,2012.12.19,15세 관람가,정기훈,"['고수', '한효주']",,5.93,8.58
우리들의 행복한 시간,['드라마'],한국,120분 ,2006.09.14,15세 관람가,송해성,"['강동원', '이나영']",,6.50,8.70
굿 럭 척,"['코미디', '드라마', '멜로/로맨스']",미국,99분 ,2008.01.17,청소년 관람불가,마크 헬프리치,"['데인 쿡', '제시카 알바']",,7.45,
하치 이야기,"['가족', '드라마']",미국,93분 ,2010.02.18,전체 관람가,라세 할스트롬,"['리차드 기어', '사라 로머', '조안 알렌']",,4.50,9.05
도그빌,"['드라마', '스릴러', '미스터리']",덴마크,178분 ,2003.08.01,청소년 관람불가,라스 폰 트리에,['니콜 키드먼'],,8.76,
비스트 앵콜 콘서트 3D,['공연실황'],한국,90분 ,2012.02.29,전체 관람가,손석,['비스트'],,9.04,
혐오스런 마츠코의 일생,"['코미디', '뮤지컬']",일본,129분 ,2007.04.12,15세 관람가,나카시마 테츠야,['나카타니 미키'],,7.80,9.12
슬로우 비디오,['드라마'],한국,106분 ,2014.10.02,12세 관람가,김영탁,"['차태현', '남상미']",7.77,6.00,7.75
블러디 발렌타인,"['공포', '스릴러']",미국,101분 ,2009.07.22,청소년 관람불가,패트릭 루지어,"['젠슨 애클스', '제이미 킹']",,4.50,6.37
허삼관,['드라마'],한국,124분 ,2015.01.14,12세 관람가,하정우,"['하정우', '하지원']",7.60,6.46,7.48
네이든,"['드라마', '코미디']",영국,111분 ,2015.06.25,12세 관람가,모건 매튜스,"['아사 버터필드', '샐리 호킨스', '라프 스팰']",8.74,6.00,8.26
무뢰한,"['멜로/로맨스', '드라마']",한국,118분 ,2015.05.27,청소년 관람불가,오승욱,"['전도연', '김남길', '박성웅']",7.31,7.21,7.72
왕의 남자,['드라마'],한국,119분 ,2005.12.29,15세 관람가,이준익,"['감우성', '정진영', '강성연']",,6.67,9.02
어느날 갑자기 두번째 이야기 - 네번째 층,['공포'],한국,92분 ,2006.07.27,15세 관람가,권호영,"['김서형', '김유정']",,6.76,
프랑스 영화처럼,['드라마'],한국,104분 ,2016.01.14,15세 관람가,신연식,"['이영란', '전지윤', '다솜']",7.68,5.56,6.64
어바웃 타임,"['멜로/로맨스', '코미디']",영국,123분 ,2013.12.05,15세 관람가,리차드 커티스,"['도널 글리슨', '레이첼 맥아담스']",9.22,6.80,9.14
고스트 쉽,"['공포', '스릴러', '모험']",미국,90분 ,2002.11.22,15세 관람가,스티브 벡,"['줄리애너 마굴리스', '론 엘다드', '데스몬드 헤링턴']",,6.96,
먹고 기도하고 사랑하라,"['드라마', '멜로/로맨스']",미국,139분 ,2010.09.30,15세 관람가,라이언 머피,['줄리아 로버츠'],,5.21,6.43
남극일기,"['미스터리', '공포']",한국,114분 ,2005.05.19,15세 관람가,임필성,"['송강호', '유지태']",,5.39,
청춘만화,"['멜로/로맨스', '코미디']",한국,116분 ,2006.03.23,12세 관람가,이한,"['권상우', '김하늘']",,5.00,6.21
